date,close,open,high,low,volume,change
5-Mar-09,682.55,708.27,708.27,677.93,-,-4.25%
6-Mar-09,683.38,684.04,699.09,666.79,-,0.12%
9-Mar-09,676.53,680.76,695.27,672.88,-,-1.00%
10-Mar-09,719.60,679.28,719.6,679.28,-,6.37%
11-Mar-09,721.36,719.59,731.92,713.85,-,0.24%
12-Mar-09,750.74,720.89,752.63,714.76,-,4.07%
13-Mar-09,756.55,751.97,758.29,742.46,-,0.77%
16-Mar-09,753.89,758.84,774.53,753.37,-,-0.35%
17-Mar-09,778.12,753.88,778.12,749.93,-,3.21%
18-Mar-09,794.35,776.01,803.04,765.64,-,2.09%
19-Mar-09,784.04,797.92,803.24,781.82,-,-1.30%
20-Mar-09,768.54,784.58,788.91,766.2,-,-1.98%
23-Mar-09,822.92,772.31,823.37,772.31,-,7.08%
24-Mar-09,806.12,820.6,823.65,805.48,-,-2.04%
25-Mar-09,813.88,806.81,826.78,791.37,-,0.96%
26-Mar-09,832.86,814.06,832.98,814.06,-,2.33%
27-Mar-09,815.94,828.68,828.68,813.43,-,-2.03%
30-Mar-09,787.53,809.07,809.07,779.81,-,-3.48%
31-Mar-09,797.87,790.88,810.48,790.88,-,1.31%
1-Apr-09,811.08,793.59,813.62,783.32,-,1.66%
2-Apr-09,834.38,814.53,845.61,814.53,-,2.87%
3-Apr-09,842.50,835.13,842.5,826.7,-,0.97%
6-Apr-09,835.48,839.75,839.75,822.79,-,-0.83%
7-Apr-09,815.55,834.12,834.12,814.53,-,-2.39%
8-Apr-09,825.16,816.76,828.42,814.84,-,1.18%
9-Apr-09,856.56,829.29,856.91,829.29,-,3.81%
13-Apr-09,858.73,855.33,864.31,845.35,-,0.25%
14-Apr-09,841.50,856.88,856.88,840.25,-,-2.01%
15-Apr-09,852.06,839.44,852.93,835.58,-,1.25%
16-Apr-09,865.30,854.54,870.35,847.04,-,1.55%
17-Apr-09,869.60,865.18,875.63,860.87,-,0.50%
20-Apr-09,832.39,868.27,868.27,832.39,-,-4.28%
21-Apr-09,850.08,831.25,850.09,826.83,-,2.13%
22-Apr-09,843.55,847.26,861.78,840.57,-,-0.77%
23-Apr-09,851.92,844.62,852.87,835.45,-,0.99%
24-Apr-09,866.23,853.91,871.8,853.91,-,1.68%
27-Apr-09,857.51,862.82,868.83,854.65,-,-1.01%
28-Apr-09,855.16,854.48,864.48,847.12,-,-0.27%
29-Apr-09,873.64,856.85,882.06,856.85,-,2.16%
30-Apr-09,872.81,876.59,888.7,868.51,-,-0.10%
1-May-09,877.52,872.74,880.48,866.1,-,0.54%
4-May-09,907.24,879.21,907.85,879.21,-,3.39%
5-May-09,903.80,906.1,907.7,897.34,-,-0.38%
6-May-09,919.53,903.95,920.28,903.95,-,1.74%
7-May-09,907.39,919.58,929.58,901.36,-,-1.32%
8-May-09,929.23,909.03,930.17,909.03,-,2.41%
11-May-09,909.24,922.99,922.99,908.68,-,-2.15%
12-May-09,908.35,910.52,915.57,896.46,-,-0.10%
13-May-09,883.92,905.4,905.4,882.8,-,-2.69%
14-May-09,893.07,884.24,898.36,882.52,-,1.04%
15-May-09,882.88,892.76,896.97,878.94,-,-1.14%
18-May-09,909.71,886.07,910,886.07,-,3.04%
19-May-09,908.13,909.67,916.39,905.22,-,-0.17%
20-May-09,903.47,908.62,924.6,901.37,-,-0.51%
21-May-09,888.33,900.42,900.42,879.61,-,-1.68%
22-May-09,887.00,888.68,896.65,883.75,-,-0.15%
26-May-09,910.33,887,911.76,881.46,-,2.63%
27-May-09,893.06,909.95,913.84,891.87,-,-1.90%
28-May-09,906.83,892.96,909.45,887.6,-,1.54%
29-May-09,919.14,907.02,920.02,903.56,-,1.36%
1-Jun-09,942.87,923.26,947.77,923.26,-,2.58%
2-Jun-09,944.74,942.87,949.38,938.46,-,0.20%
3-Jun-09,931.76,942.51,942.51,923.85,-,-1.37%
4-Jun-09,942.46,932.49,942.47,929.32,-,1.15%
5-Jun-09,940.09,945.67,951.69,934.13,-,-0.25%
8-Jun-09,939.14,938.12,946.33,926.44,-,-0.10%
9-Jun-09,942.43,940.35,946.92,936.15,-,0.35%
10-Jun-09,939.15,942.73,949.77,927.97,-,-0.35%
11-Jun-09,944.89,939.04,956.23,939.04,-,0.61%
12-Jun-09,946.21,943.44,946.3,935.66,-,0.14%
15-Jun-09,923.72,942.45,942.45,919.65,-,-2.38%
16-Jun-09,911.97,925.6,928,911.6,-,-1.27%
17-Jun-09,910.71,911.89,918.44,903.78,-,-0.14%
18-Jun-09,918.37,910.86,921.93,907.94,-,0.84%
19-Jun-09,921.23,919.96,927.09,915.8,-,0.31%
22-Jun-09,893.04,918.13,918.13,893.04,-,-3.06%
23-Jun-09,895.10,893.46,898.69,888.86,-,0.23%
24-Jun-09,900.94,896.31,910.85,896.31,-,0.65%
25-Jun-09,920.26,899.45,921.42,896.27,-,2.14%
26-Jun-09,918.90,918.84,922,913.03,-,-0.15%
29-Jun-09,927.23,919.86,927.99,916.18,-,0.91%
30-Jun-09,919.32,927.15,930.01,912.86,-,-0.85%
1-Jul-09,923.33,920.82,931.92,920.82,-,0.44%
2-Jul-09,896.42,921.24,921.24,896.42,-,-2.91%
6-Jul-09,898.72,894.27,898.72,886.36,-,0.26%
7-Jul-09,881.03,898.6,898.6,879.93,-,-1.97%
8-Jul-09,879.56,881.9,886.8,869.32,-,-0.17%
9-Jul-09,882.68,881.28,887.86,878.45,-,0.35%
10-Jul-09,879.13,880.03,883.57,872.81,-,-0.40%
13-Jul-09,901.05,879.57,901.05,875.32,-,2.49%
14-Jul-09,905.84,900.77,905.84,896.5,-,0.53%
15-Jul-09,932.68,910.15,933.95,910.15,-,2.96%
16-Jul-09,940.74,930.17,943.96,927.45,-,0.86%
17-Jul-09,940.38,940.56,941.89,934.65,-,-0.04%
20-Jul-09,951.13,942.07,951.62,940.99,-,1.14%
21-Jul-09,954.58,951.97,956.53,943.22,-,0.36%
22-Jul-09,954.07,953.4,959.83,947.75,-,-0.05%
23-Jul-09,976.29,954.07,979.42,953.27,-,2.33%
24-Jul-09,979.26,972.16,979.79,965.95,-,0.30%
27-Jul-09,982.18,978.63,982.49,972.29,-,0.30%
28-Jul-09,979.62,981.48,982.35,969.35,-,-0.26%
29-Jul-09,975.15,977.66,977.76,968.65,-,-0.46%
30-Jul-09,986.75,976.01,996.68,976.01,-,1.19%
31-Jul-09,987.48,986.8,993.18,982.85,-,0.07%
3-Aug-09,1002.63,990.22,"1,003.61",990.22,-,1.53%
4-Aug-09,1005.65,"1,001.41","1,007.12",996.68,-,0.30%
5-Aug-09,1002.72,"1,005.41","1,006.64",994.31,-,-0.29%
6-Aug-09,997.08,"1,004.06","1,008.00",992.49,-,-0.56%
7-Aug-09,1010.48,999.83,"1,018.00",999.83,-,1.34%
10-Aug-09,1007.10,"1,008.89","1,010.12","1,000.99",-,-0.33%
11-Aug-09,994.35,"1,005.77","1,005.77",992.4,-,-1.27%
12-Aug-09,1005.81,994,"1,012.78",993.36,-,1.15%
13-Aug-09,1012.73,"1,005.86","1,013.14","1,000.82",-,0.69%
14-Aug-09,1004.09,"1,012.23","1,012.60",994.6,-,-0.85%
17-Aug-09,979.73,998.18,998.18,978.51,-,-2.43%
18-Aug-09,989.67,980.62,991.2,980.62,-,1.01%
19-Aug-09,996.46,986.88,999.61,980.62,-,0.69%
20-Aug-09,1007.37,996.41,"1,008.92",996.39,-,1.09%
21-Aug-09,1026.13,"1,009.06","1,027.59","1,009.06",-,1.86%
24-Aug-09,1025.57,"1,026.59","1,035.82","1,022.48",-,-0.05%
25-Aug-09,1028.00,"1,026.63","1,037.75","1,026.21",-,0.24%
26-Aug-09,1028.12,"1,027.35","1,032.47","1,021.57",-,0.01%
27-Aug-09,1030.98,"1,027.81","1,033.33","1,016.20",-,0.28%
28-Aug-09,1028.93,"1,031.62","1,039.47","1,023.13",-,-0.20%
31-Aug-09,1020.62,"1,025.21","1,025.21","1,014.62",-,-0.81%
1-Sep-09,998.04,"1,019.52","1,028.45",996.28,-,-2.21%
2-Sep-09,994.75,996.07,"1,000.34",991.97,-,-0.33%
3-Sep-09,1003.24,996.12,"1,003.43",992.25,-,0.85%
4-Sep-09,1016.40,"1,003.84","1,016.48","1,001.65",-,1.31%
8-Sep-09,1025.39,"1,018.67","1,026.07","1,018.67",-,0.88%
9-Sep-09,1033.37,"1,025.36","1,036.34","1,023.97",-,0.78%
10-Sep-09,1044.14,"1,032.99","1,044.14","1,028.04",-,1.04%
11-Sep-09,1042.73,"1,043.92","1,048.18","1,038.40",-,-0.14%
14-Sep-09,1049.34,"1,040.15","1,049.74","1,035.00",-,0.63%
15-Sep-09,1052.63,"1,049.03","1,056.04","1,043.42",-,0.31%
16-Sep-09,1068.76,"1,053.99","1,068.76","1,052.87",-,1.53%
17-Sep-09,1065.49,"1,067.87","1,074.77","1,061.20",-,-0.31%
18-Sep-09,1068.30,"1,066.60","1,071.52","1,064.27",-,0.26%
21-Sep-09,1064.66,"1,067.14","1,067.28","1,057.46",-,-0.34%
22-Sep-09,1071.66,"1,066.35","1,073.81","1,066.35",-,0.66%
23-Sep-09,1060.87,"1,072.69","1,080.15","1,060.39",-,-1.01%
24-Sep-09,1050.78,"1,062.56","1,066.29","1,045.85",-,-0.95%
25-Sep-09,1044.38,"1,049.48","1,053.47","1,041.17",-,-0.61%
28-Sep-09,1062.98,"1,045.38","1,065.13","1,045.38",-,1.78%
29-Sep-09,1060.61,"1,063.69","1,069.62","1,057.83",-,-0.22%
30-Sep-09,1057.08,"1,061.02","1,063.40","1,046.47",-,-0.33%
1-Oct-09,1029.85,"1,054.91","1,054.91","1,029.45",-,-2.58%
2-Oct-09,1025.21,"1,029.71","1,030.60","1,019.95",-,-0.45%
5-Oct-09,1040.46,"1,026.87","1,042.58","1,025.92",-,1.49%
6-Oct-09,1054.72,"1,042.02","1,060.55","1,042.02",-,1.37%
7-Oct-09,1057.58,"1,053.65","1,058.02","1,050.10",-,0.27%
8-Oct-09,1065.48,"1,060.03","1,070.67","1,060.03",-,0.75%
9-Oct-09,1071.49,"1,065.28","1,071.51","1,063.00",-,0.56%
12-Oct-09,1076.19,"1,071.63","1,079.46","1,071.63",-,0.44%
13-Oct-09,1073.19,"1,074.96","1,075.30","1,066.71",-,-0.28%
14-Oct-09,1092.02,"1,078.68","1,093.17","1,078.68",-,1.75%
15-Oct-09,1096.56,"1,090.36","1,096.56","1,086.41",-,0.42%
16-Oct-09,1087.68,"1,094.67","1,094.67","1,081.53",-,-0.81%
19-Oct-09,1097.91,"1,088.22","1,100.17","1,086.48",-,0.94%
20-Oct-09,1091.06,"1,098.64","1,098.64","1,086.16",-,-0.62%
21-Oct-09,1081.40,"1,090.36","1,101.36","1,080.77",-,-0.89%
22-Oct-09,1092.91,"1,080.96","1,095.21","1,074.31",-,1.06%
23-Oct-09,1079.60,"1,095.62","1,095.83","1,075.49",-,-1.22%
26-Oct-09,1066.95,"1,080.36","1,091.75","1,065.23",-,-1.17%
27-Oct-09,1063.41,"1,067.54","1,072.48","1,060.62",-,-0.33%
28-Oct-09,1042.63,"1,061.51","1,063.26","1,042.19",-,-1.95%
29-Oct-09,1066.11,"1,043.69","1,066.83","1,043.69",-,2.25%
30-Oct-09,1036.19,"1,065.41","1,065.41","1,033.38",-,-2.81%
2-Nov-09,1042.88,"1,036.18","1,052.18","1,029.38",-,0.65%
3-Nov-09,1045.41,"1,040.92","1,046.36","1,033.94",-,0.24%
4-Nov-09,1046.50,"1,047.14","1,061.00","1,045.15",-,0.10%
5-Nov-09,1066.63,"1,047.30","1,066.65","1,047.30",-,1.92%
6-Nov-09,1069.30,"1,064.95","1,071.48","1,059.32",-,0.25%
9-Nov-09,1093.08,"1,072.31","1,093.19","1,072.31",-,2.22%
10-Nov-09,1093.01,"1,091.86","1,096.42","1,087.40",-,-0.01%
11-Nov-09,1098.51,"1,096.04","1,105.37","1,093.81",-,0.50%
12-Nov-09,1087.24,"1,098.31","1,101.97","1,084.90",-,-1.03%
13-Nov-09,1093.48,"1,087.59","1,097.79","1,085.33",-,0.57%
16-Nov-09,1109.30,"1,094.13","1,113.69","1,094.13",-,1.45%
17-Nov-09,1110.32,"1,109.22","1,110.52","1,102.19",-,0.09%
18-Nov-09,1109.80,"1,109.44","1,111.10","1,102.70",-,-0.05%
19-Nov-09,1094.90,"1,106.44","1,106.44","1,088.40",-,-1.34%
20-Nov-09,1091.38,"1,094.66","1,094.66","1,086.81",-,-0.32%
23-Nov-09,1106.24,"1,094.86","1,112.38","1,094.86",-,1.36%
24-Nov-09,1105.65,"1,105.83","1,107.56","1,097.63",-,-0.05%
25-Nov-09,1110.63,"1,106.49","1,111.18","1,104.75",-,0.45%
27-Nov-09,1091.49,"1,105.47","1,105.47","1,083.74",-,-1.72%
30-Nov-09,1095.63,"1,091.07","1,097.24","1,086.25",-,0.38%
1-Dec-09,1108.86,"1,098.89","1,112.28","1,098.89",-,1.21%
2-Dec-09,1109.24,"1,109.03","1,115.58","1,105.29",-,0.03%
3-Dec-09,1099.92,"1,110.59","1,117.28","1,098.74",-,-0.84%
4-Dec-09,1105.98,"1,100.43","1,119.13","1,096.52",-,0.55%
7-Dec-09,1103.25,"1,105.52","1,110.72","1,100.83",-,-0.25%
8-Dec-09,1091.94,"1,103.04","1,103.04","1,088.61",-,-1.03%
9-Dec-09,1095.95,"1,091.07","1,097.04","1,085.89",-,0.37%
10-Dec-09,1102.35,"1,098.69","1,106.25","1,098.69",-,0.58%
11-Dec-09,1106.41,"1,103.96","1,108.50","1,101.34",-,0.37%
14-Dec-09,1114.11,"1,107.84","1,114.76","1,107.84",-,0.70%
15-Dec-09,1107.93,"1,114.11","1,114.11","1,105.35",-,-0.55%
16-Dec-09,1109.18,"1,108.61","1,116.21","1,107.96",-,0.11%
17-Dec-09,1096.08,"1,106.36","1,106.36","1,095.88",-,-1.18%
18-Dec-09,1102.47,"1,097.86","1,103.74","1,093.88",-,0.58%
21-Dec-09,1114.05,"1,105.31","1,117.68","1,105.31",-,1.05%
22-Dec-09,1118.02,"1,114.51","1,120.27","1,114.51",-,0.36%
23-Dec-09,1120.59,"1,118.84","1,121.58","1,116.00",-,0.23%
24-Dec-09,1126.48,"1,121.08","1,126.48","1,121.08",-,0.53%
28-Dec-09,1127.78,"1,127.53","1,130.38","1,123.51",-,0.12%
29-Dec-09,1126.20,"1,128.55","1,130.38","1,126.08",-,-0.14%
30-Dec-09,1126.42,"1,125.53","1,126.42","1,121.94",-,0.02%
31-Dec-09,1115.10,"1,126.60","1,127.64","1,114.81",-,-1.00%
4-Jan-10,1132.99,"1,116.56","1,133.87","1,116.56",-,1.60%
5-Jan-10,1136.52,"1,132.66","1,136.63","1,129.66",-,0.31%
6-Jan-10,1137.14,"1,135.71","1,139.19","1,133.95",-,0.05%
7-Jan-10,1141.69,"1,136.27","1,142.46","1,131.32",-,0.40%
8-Jan-10,1144.98,"1,140.52","1,145.39","1,136.22",-,0.29%
11-Jan-10,1146.98,"1,145.96","1,149.74","1,142.02",-,0.17%
12-Jan-10,1136.22,"1,143.81","1,143.81","1,131.77",-,-0.94%
13-Jan-10,1145.68,"1,137.31","1,148.40","1,133.18",-,0.83%
14-Jan-10,1148.46,"1,145.68","1,150.41","1,143.80",-,0.24%
15-Jan-10,1136.03,"1,147.72","1,147.77","1,131.39",-,-1.08%
19-Jan-10,1150.23,"1,136.03","1,150.45","1,135.77",-,1.25%
20-Jan-10,1138.04,"1,147.95","1,147.95","1,129.25",-,-1.06%
21-Jan-10,1116.48,"1,138.68","1,141.58","1,114.84",-,-1.89%
22-Jan-10,1091.76,"1,115.49","1,115.49","1,090.18",-,-2.21%
25-Jan-10,1096.78,"1,092.40","1,102.97","1,092.40",-,0.46%
26-Jan-10,1092.17,"1,095.80","1,103.69","1,089.86",-,-0.42%
27-Jan-10,1097.50,"1,091.94","1,099.51","1,083.11",-,0.49%
28-Jan-10,1084.53,"1,096.93","1,100.22","1,078.46",-,-1.18%
29-Jan-10,1073.87,"1,087.61","1,096.45","1,071.59",-,-0.98%
1-Feb-10,1089.19,"1,073.89","1,089.38","1,073.89",-,1.43%
2-Feb-10,1103.32,"1,090.05","1,104.73","1,087.96",-,1.30%
3-Feb-10,1097.28,"1,100.67","1,102.72","1,093.97",-,-0.55%
4-Feb-10,1063.11,"1,097.25","1,097.25","1,062.78",-,-3.11%
5-Feb-10,1066.19,"1,064.12","1,067.13","1,044.50",-,0.29%
8-Feb-10,1056.74,"1,065.51","1,071.20","1,056.51",-,-0.89%
9-Feb-10,1070.52,"1,060.06","1,079.28","1,060.06",-,1.30%
10-Feb-10,1068.13,"1,069.68","1,073.67","1,059.34",-,-0.22%
11-Feb-10,1078.47,"1,067.10","1,080.04","1,060.59",-,0.97%
12-Feb-10,1075.51,"1,075.95","1,077.81","1,062.97",-,-0.27%
16-Feb-10,1094.87,"1,079.13","1,095.67","1,079.13",-,1.80%
17-Feb-10,1099.51,"1,096.14","1,101.03","1,094.72",-,0.42%
18-Feb-10,1106.75,"1,099.03","1,108.24","1,097.48",-,0.66%
19-Feb-10,1109.17,"1,105.49","1,112.42","1,100.80",-,0.22%
22-Feb-10,1108.01,"1,110.00","1,112.29","1,105.38",-,-0.10%
23-Feb-10,1094.60,"1,107.49","1,108.58","1,092.18",-,-1.21%
24-Feb-10,1105.24,"1,095.89","1,106.42","1,095.50",-,0.97%
25-Feb-10,1102.94,"1,101.24","1,103.50","1,086.02",-,-0.21%
26-Feb-10,1104.49,"1,103.10","1,107.24","1,097.56",-,0.14%
1-Mar-10,1115.71,"1,105.36","1,116.11","1,105.36",-,1.02%
2-Mar-10,1118.31,"1,117.01","1,123.46","1,116.51",-,0.23%
3-Mar-10,1118.79,"1,119.36","1,125.64","1,116.58",-,0.04%
4-Mar-10,1122.97,"1,119.12","1,123.73","1,116.66",-,0.37%
5-Mar-10,1138.70,"1,125.12","1,139.38","1,125.12",-,1.40%
8-Mar-10,1138.50,"1,138.40","1,141.05","1,136.77",-,-0.02%
9-Mar-10,1140.45,"1,137.56","1,145.37","1,134.90",-,0.17%
10-Mar-10,1145.61,"1,140.22","1,148.26","1,140.09",-,0.45%
11-Mar-10,1150.24,"1,143.96","1,150.24","1,138.99",-,0.40%
12-Mar-10,1149.99,"1,151.71","1,153.41","1,146.97",-,-0.02%
15-Mar-10,1150.51,"1,148.53","1,150.98","1,141.45",-,0.05%
16-Mar-10,1159.46,"1,150.83","1,160.28","1,150.35",-,0.78%
17-Mar-10,1166.21,"1,159.94","1,169.84","1,159.94",-,0.58%
18-Mar-10,1165.83,"1,166.13","1,167.77","1,161.16",-,-0.03%
19-Mar-10,1159.90,"1,166.68","1,169.20","1,155.33",-,-0.51%
22-Mar-10,1165.81,"1,157.25","1,167.82","1,152.88",-,0.51%
23-Mar-10,1174.17,"1,166.47","1,174.72","1,163.83",-,0.72%
24-Mar-10,1167.72,"1,172.70","1,173.04","1,166.01",-,-0.55%
25-Mar-10,1165.73,"1,170.03","1,180.69","1,165.09",-,-0.17%
26-Mar-10,1166.59,"1,167.58","1,173.93","1,161.48",-,0.07%
29-Mar-10,1173.22,"1,167.71","1,174.85","1,167.71",-,0.57%
30-Mar-10,1173.27,"1,173.75","1,177.83","1,168.92",-,0.00%
31-Mar-10,1169.43,"1,171.75","1,174.56","1,165.77",-,-0.33%
1-Apr-10,1178.10,"1,171.23","1,181.43","1,170.69",-,0.74%
5-Apr-10,1187.44,"1,178.71","1,187.73","1,178.71",-,0.79%
6-Apr-10,1189.44,"1,186.01","1,191.80","1,182.77",-,0.17%
7-Apr-10,1182.45,"1,188.23","1,189.60","1,177.25",-,-0.59%
8-Apr-10,1186.44,"1,181.75","1,188.55","1,175.12",-,0.34%
9-Apr-10,1194.37,"1,187.47","1,194.66","1,187.15",-,0.67%
12-Apr-10,1196.48,"1,194.94","1,199.20","1,194.71",-,0.18%
13-Apr-10,1197.30,"1,195.94","1,199.04","1,188.82",-,0.07%
14-Apr-10,1210.65,"1,198.69","1,210.65","1,198.69",-,1.12%
15-Apr-10,1211.67,"1,210.77","1,213.92","1,208.50",-,0.08%
16-Apr-10,1192.13,"1,210.17","1,210.17","1,186.77",-,-1.61%
19-Apr-10,1197.52,"1,192.06","1,197.87","1,183.68",-,0.45%
20-Apr-10,1207.17,"1,199.04","1,208.58","1,199.04",-,0.81%
21-Apr-10,1205.94,"1,207.16","1,210.99","1,198.85",-,-0.10%
22-Apr-10,1208.67,"1,202.52","1,210.27","1,190.19",-,0.23%
23-Apr-10,1217.28,"1,207.87","1,217.28","1,205.10",-,0.71%
26-Apr-10,1212.05,"1,217.07","1,219.80","1,211.07",-,-0.43%
27-Apr-10,1183.71,"1,209.92","1,211.38","1,181.62",-,-2.34%
28-Apr-10,1191.36,"1,184.59","1,195.05","1,181.81",-,0.65%
29-Apr-10,1206.78,"1,193.30","1,209.36","1,193.30",-,1.29%
30-Apr-10,1186.69,"1,206.77","1,207.99","1,186.32",-,-1.66%
3-May-10,1202.26,"1,188.58","1,205.13","1,188.58",-,1.31%
4-May-10,1173.60,"1,197.50","1,197.50","1,168.12",-,-2.38%
5-May-10,1165.87,"1,169.24","1,175.95","1,158.15",-,-0.66%
6-May-10,1128.15,"1,164.38","1,167.58","1,065.79",-,-3.24%
7-May-10,1110.88,"1,127.04","1,135.13","1,094.15",-,-1.53%
10-May-10,1159.73,"1,122.27","1,163.85","1,122.27",-,4.40%
11-May-10,1155.79,"1,156.39","1,170.48","1,147.71",-,-0.34%
12-May-10,1171.67,"1,155.43","1,172.87","1,155.43",-,1.37%
13-May-10,1157.44,"1,170.04","1,173.57","1,156.14",-,-1.21%
14-May-10,1135.68,"1,157.19","1,157.19","1,126.14",-,-1.88%
17-May-10,1136.94,"1,136.52","1,141.88","1,114.96",-,0.11%
18-May-10,1120.80,"1,138.78","1,148.66","1,117.20",-,-1.42%
19-May-10,1115.05,"1,119.57","1,124.27","1,100.66",-,-0.51%
20-May-10,1071.59,"1,107.34","1,107.34","1,071.58",-,-3.90%
21-May-10,1087.69,"1,067.26","1,090.16","1,055.90",-,1.50%
24-May-10,1073.65,"1,084.78","1,089.95","1,072.70",-,-1.29%
25-May-10,1074.03,"1,067.42","1,074.75","1,040.78",-,0.04%
26-May-10,1067.95,"1,075.51","1,090.75","1,065.59",-,-0.57%
27-May-10,1103.06,"1,074.27","1,103.52","1,074.27",-,3.29%
28-May-10,1089.41,"1,102.59","1,102.59","1,084.78",-,-1.24%
1-Jun-10,1070.71,"1,087.30","1,094.77","1,069.89",-,-1.72%
2-Jun-10,1098.38,"1,073.01","1,098.56","1,072.03",-,2.58%
3-Jun-10,1102.83,"1,098.82","1,105.67","1,091.81",-,0.41%
4-Jun-10,1064.88,"1,098.43","1,098.43","1,060.50",-,-3.44%
7-Jun-10,1050.47,"1,065.84","1,071.36","1,049.86",-,-1.35%
8-Jun-10,1062.00,"1,050.81","1,063.15","1,042.17",-,1.10%
9-Jun-10,1055.69,"1,062.75","1,077.74","1,052.25",-,-0.59%
10-Jun-10,1086.84,"1,058.77","1,087.85","1,058.77",-,2.95%
11-Jun-10,1091.60,"1,082.65","1,092.25","1,077.12",-,0.44%
14-Jun-10,1089.63,"1,095.00","1,105.91","1,089.03",-,-0.18%
15-Jun-10,1115.23,"1,091.21","1,115.59","1,091.21",-,2.35%
16-Jun-10,1114.61,"1,114.02","1,118.74","1,107.13",-,-0.06%
17-Jun-10,1116.04,"1,115.98","1,117.72","1,105.87",-,0.13%
18-Jun-10,1117.51,"1,116.16","1,121.01","1,113.93",-,0.13%
21-Jun-10,1113.20,"1,122.79","1,131.23","1,108.24",-,-0.39%
22-Jun-10,1095.31,"1,113.90","1,118.50","1,094.18",-,-1.61%
23-Jun-10,1092.04,"1,095.57","1,099.64","1,085.31",-,-0.30%
24-Jun-10,1073.69,"1,090.93","1,090.93","1,071.60",-,-1.68%
25-Jun-10,1076.76,"1,075.10","1,083.56","1,067.89",-,0.29%
28-Jun-10,1074.57,"1,077.50","1,082.60","1,071.45",-,-0.20%
29-Jun-10,1041.24,"1,071.10","1,071.10","1,035.18",-,-3.10%
30-Jun-10,1030.71,"1,040.56","1,048.08","1,028.33",-,-1.01%
1-Jul-10,1027.37,"1,031.10","1,033.58","1,010.91",-,-0.32%
2-Jul-10,1022.58,"1,027.65","1,032.95","1,015.93",-,-0.47%
6-Jul-10,1028.06,"1,028.09","1,042.50","1,018.35",-,0.54%
7-Jul-10,1060.27,"1,028.54","1,060.89","1,028.54",-,3.13%
8-Jul-10,1070.25,"1,062.92","1,071.25","1,058.24",-,0.94%
9-Jul-10,1077.96,"1,070.50","1,078.16","1,068.10",-,0.72%
12-Jul-10,1078.75,"1,077.23","1,080.78","1,070.45",-,0.07%
13-Jul-10,1095.34,"1,080.65","1,099.46","1,080.65",-,1.54%
14-Jul-10,1095.17,"1,095.61","1,099.08","1,087.68",-,-0.02%
15-Jul-10,1096.48,"1,094.46","1,098.66","1,080.53",-,0.12%
16-Jul-10,1064.88,"1,093.85","1,093.85","1,063.32",-,-2.88%
19-Jul-10,1071.25,"1,066.85","1,074.70","1,061.11",-,0.60%
20-Jul-10,1083.48,"1,064.53","1,083.94","1,056.88",-,1.14%
21-Jul-10,1069.59,"1,086.67","1,088.96","1,065.25",-,-1.28%
22-Jul-10,1093.67,"1,072.14","1,097.50","1,072.14",-,2.25%
23-Jul-10,1102.66,"1,092.17","1,103.73","1,087.88",-,0.82%
26-Jul-10,1115.01,"1,102.89","1,115.01","1,101.30",-,1.12%
27-Jul-10,1113.84,"1,117.36","1,120.95","1,109.78",-,-0.10%
28-Jul-10,1106.13,"1,112.84","1,114.66","1,103.11",-,-0.69%
29-Jul-10,1101.53,"1,108.07","1,115.90","1,092.82",-,-0.42%
30-Jul-10,1101.60,"1,098.44","1,106.44","1,088.01",-,0.01%
2-Aug-10,1125.86,"1,107.53","1,127.30","1,107.53",-,2.20%
3-Aug-10,1120.46,"1,125.34","1,125.44","1,116.76",-,-0.48%
4-Aug-10,1127.24,"1,121.06","1,128.75","1,119.46",-,0.61%
5-Aug-10,1125.81,"1,125.78","1,126.56","1,118.81",-,-0.13%
6-Aug-10,1121.64,"1,122.07","1,123.06","1,107.17",-,-0.37%
9-Aug-10,1127.79,"1,122.80","1,129.24","1,120.91",-,0.55%
10-Aug-10,1121.06,"1,122.92","1,127.16","1,111.58",-,-0.60%
11-Aug-10,1089.47,"1,116.89","1,116.89","1,088.55",-,-2.82%
12-Aug-10,1083.61,"1,081.48","1,086.72","1,076.69",-,-0.54%
13-Aug-10,1079.25,"1,082.22","1,086.25","1,079.00",-,-0.40%
16-Aug-10,1079.38,"1,077.49","1,082.62","1,069.49",-,0.01%
17-Aug-10,1092.54,"1,081.16","1,100.14","1,081.16",-,1.22%
18-Aug-10,1094.16,"1,092.08","1,099.77","1,085.76",-,0.15%
19-Aug-10,1075.63,"1,092.44","1,092.44","1,070.66",-,-1.69%
20-Aug-10,1071.69,"1,075.63","1,075.63","1,063.91",-,-0.37%
23-Aug-10,1067.36,"1,073.36","1,081.58","1,067.08",-,-0.40%
24-Aug-10,1051.87,"1,063.20","1,063.20","1,046.68",-,-1.45%
25-Aug-10,1055.33,"1,048.98","1,059.38","1,039.83",-,0.33%
26-Aug-10,1047.22,"1,056.28","1,061.45","1,045.40",-,-0.77%
27-Aug-10,1064.59,"1,049.27","1,065.21","1,039.70",-,1.66%
30-Aug-10,1048.92,"1,062.90","1,064.40","1,048.79",-,-1.47%
31-Aug-10,1049.33,"1,046.88","1,055.14","1,040.88",-,0.04%
